200.0000000000000000000	0.0000008128305161641
200.0000000000000000000	0.0000008128305161641
200.0000000000000000000	0.0000010000000000000
200.0000000000000000000	0.0000009120108393559
200.0000000000000000000	0.0000007762471166287
200.0000000000000000000	0.0000011220184543020
200.0000000000000000000	0.0000007943282347243
200.0000000000000000000	0.0000010964781961432
200.0000000000000000000	0.0000007244359600750
200.0000000000000000000	0.0000011220184543020
200.0000000000000000000	0.0000012302687708124
200.0000000000000000000	0.0000005888436553556
200.0000000000000000000	0.0000008912509381337
200.0000000000000000000	0.0000011748975549395
200.0000000000000000000	0.0000010000000000000
180.0000000000000000000	0.0000004570881896149
180.0000000000000000000	0.0000004265795188016
180.0000000000000000000	0.0000003715352290972
175.0000000000000000000	0.0000003162277660168
175.0000000000000000000	0.0000002137962089502
160.0000000000000000000	0.0000001659586907438
160.0000000000000000000	0.0000001949844599758
150.0000000000000000000	0.0000001023292992281
150.0000000000000000000	0.0000001905460717963
140.0000000000000000000	0.0000000524807460250
140.0000000000000000000	0.0000000602559586074
140.0000000000000000000	0.0000000512861383991
140.0000000000000000000	0.0000000426579518802
120.0000000000000000000	0.0000000151356124844
120.0000000000000000000	0.0000000158489319246
120.0000000000000000000	0.0000000131825673856
100.0000000000000000000	0.0000000034673685045
100.0000000000000000000	0.0000000028840315031
100.0000000000000000000	0.0000000022387211386
100.0000000000000000000	0.0000000021877616239
200.0000000000000000000	0.0000022908676527678
200.0000000000000000000	0.0000015135612484362
200.0000000000000000000	0.0000012882495516931
200.0000000000000000000	0.0000004466835921510
200.0000000000000000000	0.0000004677351412872
200.0000000000000000000	0.0000005370317963703
200.0000000000000000000	0.0000006025595860744
200.0000000000000000000	0.0000012302687708124
200.0000000000000000000	0.0000011748975549395
175.0000000000000000000	0.0000004570881896149
175.0000000000000000000	0.0000004073802778041
150.0000000000000000000	0.0000000467735141287
150.0000000000000000000	0.0000000602559586074
150.0000000000000000000	0.0000000933254300797
150.0000000000000000000	0.0000000933254300797
125.0000000000000000000	0.0000000107151930524
125.0000000000000000000	0.0000000158489319246
125.0000000000000000000	0.0000000169824365246
125.0000000000000000000	0.0000000186208713666
100.0000000000000000000	0.0000000019054607180
100.0000000000000000000	0.0000000027542287033
100.0000000000000000000	0.0000000091201083936
100.0000000000000000000	0.0000000046773514129
80.0000000000000000000	0.0000000004466835922
80.0000000000000000000	0.0000000004570881896
200.0000000000000000000	0.0000012589254117942
200.0000000000000000000	0.0000013182567385564
